,BR,BTH,BPH,BMAG,UNIX TIME
19562,-0.14508108621438642,0.04737341590673843,0.038490900424224976,0.15692444019107105,833558418.362
19563,-0.26647546447540366,0.0740209623542788,0.038490900424224976,0.2783188184520882,833558442.362
19564,-0.2220628870628364,0.04737341590673843,0.026647546447540364,0.23094540254534984,833558466.362
19565,-0.18949366362695372,0.10066850880181917,0.06217760837759418,0.22502372555700753,833558490.362
19566,-0.23686707953369215,0.21614121007449408,0.1658069556735845,0.35826145779470936,833558514.362
19567,-0.2871724030904886,0.29013294332853484,0.15394809237840626,0.43815995523084855,833558538.362
19568,-0.25460646047197955,0.24868537999588702,0.05328972428483293,0.36118590904164544,833558562.362
19569,-0.281251322614396,0.2634880811861184,0.03552648285655529,0.3878307711840619,833558586.362
19570,-0.2842118628524423,0.2516459202339333,0.04736864380874039,0.3819096907079694,833558610.362
19571,-0.346383207851414,0.25756700071002586,0.0,0.432238874754756,833558634.362
19572,-0.4588837368971725,0.30493564451876626,0.08585566690334194,0.5595421049907457,833558658.362
19573,-0.46480481737326507,0.3226988859470439,0.08289512666529568,0.5713842659429309,833558682.362
19574,-0.4796075185634964,0.3226988859470439,0.08289512666529568,0.583226426895116,833558706.362
19575,-0.47664697832545017,0.27829078237634974,0.04144756333264784,0.5536210245146532,833558730.362
19576,-0.4677653576113113,0.26644862142416464,0.02072378166632392,0.5388183233244219,833558754.362
19577,-0.4470415759449874,0.25756700071002586,0.03552648285655529,0.518094541658098,833558778.362
19578,-0.4677182344462793,0.24866032717397124,0.05032411383282752,0.5328435582299385,833558802.362
19579,-0.49140017036760986,0.25162056916413755,0.05032411383282752,0.556525494151269,833558826.362
19580,-0.5180423482791068,0.26346153712480286,0.044403629852494866,0.5831676720627659,833558850.362
19581,-0.5091616223086078,0.26938202110513554,0.03256266189182957,0.5772471880824332,833558874.362
19582,-0.4973206543479425,0.2545808111543039,0.017761451940997947,0.5594857361414353,833558898.362
19583,-0.5210025902692731,0.26346153712480286,-0.0,0.5831676720627659,833558922.362
19584,-0.5298833162397721,0.26938202110513554,0.005920483980332649,0.5950086400234311,833558946.362
19585,-0.49436041235777617,0.27234226309530185,0.06216508179349281,0.5683664621119343,833558970.362
19586,-0.48251944439711086,0.24866032717397124,0.07104580776399179,0.54764476818077,833558994.362
19587,-0.5121218642987742,0.2664217791149692,0.0858470177148234,0.5831676720627659,833559018.362
